Site Name,Measure Names,Date Time,Measure Values
Confluence,"fChl, water, in situ, ug/l",5/13/2024 4:00:00 AM,3.22
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:45:00 AM,3.26
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:30:00 AM,3.185
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:15:00 AM,3.22
Confluence,"fChl, water, in situ, ug/l",5/13/2024 3:00:00 AM,3.235
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:45:00 AM,3.31
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:30:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:15:00 AM,3.31
Confluence,"fChl, water, in situ, ug/l",5/13/2024 2:00:00 AM,3.31
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:45:00 AM,3.265
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:30:00 AM,3.27
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:15:00 AM,3.36
Confluence,"fChl, water, in situ, ug/l",5/13/2024 1:00:00 AM,3.31
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:45:00 AM,3.365
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:30:00 AM,3.36
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:15:00 AM,3.365
Confluence,"fChl, water, in situ, ug/l",5/13/2024 12:00:00 AM,3.54
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:45:00 PM,3.56
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:30:00 PM,3.615
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:15:00 PM,3.65
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:00:00 PM,3.58
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:45:00 PM,3.47
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:30:00 PM,3.6
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:15:00 PM,3.565
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:00:00 PM,3.6
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:45:00 PM,3.69
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:30:00 PM,3.665
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:15:00 PM,3.455
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:00:00 PM,3.675
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:45:00 PM,3.75
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:30:00 PM,3.705
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:15:00 PM,3.74
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:00:00 PM,3.915
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:45:00 PM,3.78
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:30:00 PM,3.665
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:15:00 PM,3.595
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:00:00 PM,3.32
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:45:00 PM,3.31
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:30:00 PM,3.285
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:15:00 PM,2.89
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:00:00 PM,2.775
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:45:00 PM,2.965
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:30:00 PM,2.815
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:15:00 PM,2.31
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:00:00 PM,2.33
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:45:00 PM,2.545
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:30:00 PM,2.475
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:15:00 PM,2.655
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:00:00 PM,2.785
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:45:00 PM,2.585
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:30:00 PM,2.51
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:15:00 PM,2.625
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:00:00 PM,2.575
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:45:00 PM,2.39
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:30:00 PM,2.645
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:15:00 PM,2.645
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:00:00 PM,2.695
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:45:00 PM,2.69
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:30:00 PM,2.72
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:15:00 PM,2.71
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:00:00 PM,2.67
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:45:00 PM,2.765
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:30:00 PM,2.72
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:15:00 PM,2.7
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:00:00 PM,2.74
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:45:00 AM,2.91
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:30:00 AM,2.84
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:15:00 AM,2.76
Confluence,"fChl, water, in situ, ug/l",5/12/2024 11:00:00 AM,2.94
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:45:00 AM,3.1
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:30:00 AM,3.27
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:15:00 AM,3.165
Confluence,"fChl, water, in situ, ug/l",5/12/2024 10:00:00 AM,3.355
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:45:00 AM,3.22
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:30:00 AM,3.285
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:15:00 AM,3.27
Confluence,"fChl, water, in situ, ug/l",5/12/2024 9:00:00 AM,3.23
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:45:00 AM,3.315
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:30:00 AM,3.07
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:15:00 AM,3.09
Confluence,"fChl, water, in situ, ug/l",5/12/2024 8:00:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:45:00 AM,3.245
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:30:00 AM,3.115
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:15:00 AM,3.42
Confluence,"fChl, water, in situ, ug/l",5/12/2024 7:00:00 AM,3.34
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:45:00 AM,3.575
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:30:00 AM,3.545
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:15:00 AM,3.335
Confluence,"fChl, water, in situ, ug/l",5/12/2024 6:00:00 AM,3.06
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:45:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:30:00 AM,3.495
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:15:00 AM,3.64
Confluence,"fChl, water, in situ, ug/l",5/12/2024 5:00:00 AM,3.805
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:45:00 AM,4.04
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:30:00 AM,3.495
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:15:00 AM,3.56
Confluence,"fChl, water, in situ, ug/l",5/12/2024 4:00:00 AM,3.52
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:45:00 AM,2.93
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:30:00 AM,3.195
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:15:00 AM,2.77
Confluence,"fChl, water, in situ, ug/l",5/12/2024 3:00:00 AM,3.145
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:45:00 AM,3.155
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:30:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:15:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/12/2024 2:00:00 AM,3.05
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:45:00 AM,3.195
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:30:00 AM,3.16
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:15:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/12/2024 1:00:00 AM,3.14
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:45:00 AM,3.09
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:30:00 AM,3.02
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:15:00 AM,3.095
Confluence,"fChl, water, in situ, ug/l",5/12/2024 12:00:00 AM,3.375
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:45:00 PM,3
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:30:00 PM,3.365
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:15:00 PM,3.4
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:00:00 PM,3.435
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:45:00 PM,3.59
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:30:00 PM,3.52
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:15:00 PM,3.61
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:00:00 PM,3.56
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:45:00 PM,3.59
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:30:00 PM,3.635
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:15:00 PM,3.59
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:00:00 PM,3.69
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:45:00 PM,3.76
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:30:00 PM,3.8
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:15:00 PM,3.77
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:00:00 PM,3.66
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:45:00 PM,3.545
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:30:00 PM,3.46
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:15:00 PM,3.335
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:00:00 PM,3.41
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:45:00 PM,3.51
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:30:00 PM,3.49
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:15:00 PM,3.34
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:00:00 PM,3.095
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:45:00 PM,3.14
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:30:00 PM,2.99
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:15:00 PM,2.795
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:00:00 PM,2.755
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:45:00 PM,3.035
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:30:00 PM,2.545
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:15:00 PM,2.455
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:00:00 PM,2.47
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:45:00 PM,2.495
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:30:00 PM,2.65
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:15:00 PM,2.505
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:00:00 PM,2.44
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:45:00 PM,2.51
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:30:00 PM,2.22
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:15:00 PM,2.27
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:00:00 PM,2.35
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:45:00 PM,2.38
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:30:00 PM,2.455
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:15:00 PM,2.52
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:00:00 PM,2.57
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:45:00 PM,2.745
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:30:00 PM,2.7
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:15:00 PM,2.68
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:00:00 PM,2.78
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:45:00 AM,2.69
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:30:00 AM,2.73
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:15:00 AM,2.64
Confluence,"fChl, water, in situ, ug/l",5/11/2024 11:00:00 AM,2.735
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:45:00 AM,2.87
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:30:00 AM,2.69
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:15:00 AM,2.815
Confluence,"fChl, water, in situ, ug/l",5/11/2024 10:00:00 AM,2.9
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:45:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:30:00 AM,3.15
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:15:00 AM,3.025
Confluence,"fChl, water, in situ, ug/l",5/11/2024 9:00:00 AM,2.985
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:45:00 AM,2.915
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:30:00 AM,2.885
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:15:00 AM,2.815
Confluence,"fChl, water, in situ, ug/l",5/11/2024 8:00:00 AM,2.725
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:45:00 AM,2.89
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:30:00 AM,3.28
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:15:00 AM,3.295
Confluence,"fChl, water, in situ, ug/l",5/11/2024 7:00:00 AM,3.31
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:45:00 AM,3.33
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:30:00 AM,3.435
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:15:00 AM,3.56
Confluence,"fChl, water, in situ, ug/l",5/11/2024 6:00:00 AM,3.54
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:45:00 AM,3.56
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:30:00 AM,3.69
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:15:00 AM,3.525
Confluence,"fChl, water, in situ, ug/l",5/11/2024 5:00:00 AM,3.47
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:45:00 AM,3.47
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:30:00 AM,3.5
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:15:00 AM,3.555
Confluence,"fChl, water, in situ, ug/l",5/11/2024 4:00:00 AM,3.425
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:45:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:30:00 AM,3.645
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:15:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/11/2024 3:00:00 AM,3.395
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:45:00 AM,3.305
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:30:00 AM,3.21
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:15:00 AM,3.16
Confluence,"fChl, water, in situ, ug/l",5/11/2024 2:00:00 AM,3.175
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:45:00 AM,3.13
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:30:00 AM,3.035
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:15:00 AM,2.93
Confluence,"fChl, water, in situ, ug/l",5/11/2024 1:00:00 AM,2.86
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:45:00 AM,2.96
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:30:00 AM,3.05
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:15:00 AM,3.17
Confluence,"fChl, water, in situ, ug/l",5/11/2024 12:00:00 AM,3.025
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:45:00 PM,3.09
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:30:00 PM,3.11
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:15:00 PM,2.935
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:00:00 PM,3.02
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:45:00 PM,2.965
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:30:00 PM,3.04
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:15:00 PM,2.995
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:00:00 PM,3
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:45:00 PM,3.1
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:30:00 PM,3.18
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:15:00 PM,3.275
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:00:00 PM,3.315
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:45:00 PM,3.47
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:30:00 PM,3.43
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:15:00 PM,3.235
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:00:00 PM,3.21
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:45:00 PM,3.28
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:30:00 PM,3.21
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:15:00 PM,3.295
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:00:00 PM,3.41
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:45:00 PM,3.245
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:30:00 PM,3.345
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:15:00 PM,3.29
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:00:00 PM,3.285
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:45:00 PM,3.225
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:30:00 PM,3.12
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:15:00 PM,2.945
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:00:00 PM,2.88
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:45:00 PM,2.94
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:30:00 PM,2.71
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:15:00 PM,2.88
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:00:00 PM,2.835
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:45:00 PM,2.925
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:30:00 PM,2.535
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:15:00 PM,3.105
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:00:00 PM,2.99
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:45:00 PM,2.65
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:30:00 PM,2.325
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:15:00 PM,2.22
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:00:00 PM,2.22
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:45:00 PM,2.28
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:30:00 PM,2.27
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:15:00 PM,2.325
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:00:00 PM,2.4
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:45:00 PM,2.42
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:30:00 PM,2.49
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:15:00 PM,2.555
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:00:00 PM,2.635
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:45:00 AM,2.705
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:30:00 AM,2.56
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:15:00 AM,2.63
Confluence,"fChl, water, in situ, ug/l",5/10/2024 11:00:00 AM,2.555
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:45:00 AM,2.5
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:30:00 AM,2.5
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:15:00 AM,2.58
Confluence,"fChl, water, in situ, ug/l",5/10/2024 10:00:00 AM,2.61
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:45:00 AM,2.595
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:30:00 AM,2.7
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:15:00 AM,2.785
Confluence,"fChl, water, in situ, ug/l",5/10/2024 9:00:00 AM,3.005
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:45:00 AM,2.98
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:30:00 AM,3.1
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:15:00 AM,3.2
Confluence,"fChl, water, in situ, ug/l",5/10/2024 8:00:00 AM,2.88
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:45:00 AM,2.94
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:30:00 AM,2.99
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:15:00 AM,2.96
Confluence,"fChl, water, in situ, ug/l",5/10/2024 7:00:00 AM,3.06
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:45:00 AM,2.99
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:30:00 AM,3.235
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:15:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/10/2024 6:00:00 AM,3.38
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:45:00 AM,3.49
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:30:00 AM,3.51
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:15:00 AM,3.495
Confluence,"fChl, water, in situ, ug/l",5/10/2024 5:00:00 AM,3.385
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:45:00 AM,3.315
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:30:00 AM,3.35
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:15:00 AM,3.53
Confluence,"fChl, water, in situ, ug/l",5/10/2024 4:00:00 AM,3.345
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:45:00 AM,3.3
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:30:00 AM,3.3
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:15:00 AM,3.44
Confluence,"fChl, water, in situ, ug/l",5/10/2024 3:00:00 AM,3.185
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:45:00 AM,3.18
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:30:00 AM,3.395
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:15:00 AM,3.19
Confluence,"fChl, water, in situ, ug/l",5/10/2024 2:00:00 AM,3.145
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:45:00 AM,3.05
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:30:00 AM,2.96
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:15:00 AM,2.6
Confluence,"fChl, water, in situ, ug/l",5/10/2024 1:00:00 AM,2.725
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:45:00 AM,2.81
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:30:00 AM,2.785
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:15:00 AM,2.59
Confluence,"fChl, water, in situ, ug/l",5/10/2024 12:00:00 AM,2.75
Confluence,"fChl, water, in situ, ug/l",5/9/2024 11:45:00 PM,2.885
Confluence,"fChl, water, in situ, ug/l",5/9/2024 11:30:00 PM,2.79
Confluence,"fChl, water, in situ, ug/l",5/9/2024 11:15:00 PM,2.73
Confluence,"fChl, water, in situ, ug/l",5/9/2024 11:00:00 PM,2.68
Confluence,"fChl, water, in situ, ug/l",5/9/2024 10:45:00 PM,2.48
Confluence,"fChl, water, in situ, ug/l",5/9/2024 10:30:00 PM,2.92
Confluence,"fChl, water, in situ, ug/l",5/9/2024 10:15:00 PM,2.46
Confluence,"fChl, water, in situ, ug/l",5/9/2024 10:00:00 PM,2.685
Confluence,"fChl, water, in situ, ug/l",5/9/2024 9:45:00 PM,2.925
Confluence,"fChl, water, in situ, ug/l",5/9/2024 9:30:00 PM,2.895
Confluence,"fChl, water, in situ, ug/l",5/9/2024 9:15:00 PM,2.875
Confluence,"fChl, water, in situ, ug/l",5/9/2024 9:00:00 PM,2.82
Confluence,"fChl, water, in situ, ug/l",5/9/2024 8:45:00 PM,2.99
Confluence,"fChl, water, in situ, ug/l",5/9/2024 8:30:00 PM,3.38
Confluence,"fChl, water, in situ, ug/l",5/9/2024 8:15:00 PM,3.61
Confluence,"fChl, water, in situ, ug/l",5/9/2024 8:00:00 PM,3.36
Confluence,"fChl, water, in situ, ug/l",5/9/2024 7:45:00 PM,3.7
Confluence,"fChl, water, in situ, ug/l",5/9/2024 7:30:00 PM,3.68
Confluence,"fChl, water, in situ, ug/l",5/9/2024 7:15:00 PM,3.385
Confluence,"fChl, water, in situ, ug/l",5/9/2024 7:00:00 PM,3.14
Confluence,"fChl, water, in situ, ug/l",5/9/2024 6:45:00 PM,3.07
Confluence,"fChl, water, in situ, ug/l",5/9/2024 6:30:00 PM,3.055
Confluence,"fChl, water, in situ, ug/l",5/9/2024 6:15:00 PM,3.255
Confluence,"fChl, water, in situ, ug/l",5/9/2024 6:00:00 PM,3.28
Confluence,"fChl, water, in situ, ug/l",5/9/2024 5:45:00 PM,3.085
Confluence,"fChl, water, in situ, ug/l",5/9/2024 5:30:00 PM,3.01
Confluence,"fChl, water, in situ, ug/l",5/9/2024 5:15:00 PM,2.995
Confluence,"fChl, water, in situ, ug/l",5/9/2024 5:00:00 PM,2.835
Confluence,"fChl, water, in situ, ug/l",5/9/2024 4:45:00 PM,2.745
Confluence,"fChl, water, in situ, ug/l",5/9/2024 4:30:00 PM,2.94
Confluence,"fChl, water, in situ, ug/l",5/9/2024 4:15:00 PM,2.85
Confluence,"fChl, water, in situ, ug/l",5/9/2024 4:00:00 PM,2.66
